"concept_id:ID","name",":LABEL"
"2df36f432906815c7124869bdeab1a3708aa3253d81c6f1490f770ee41abff4a","의결기관","Concept"
"a55023d252a81aae6e4faeadc5b6a21457dfb93dbdbb51a32a36b15c01e52b79","협회","Concept"
"ae56664ec0435b8776dd5242b1deaaeb45a746be13cb38f63b07792c2a7af24a","groups","Concept"
"0ca8fda44744002b783f89a76ba24b9b7fcb14c8d8a8945d7cfbcde638b08cf4","deduction","Concept"
"9a1f7e0b3be247269ea615e693ddc26bc805969df819d08670c2a50b5604f081","discipline","Concept"
"34d30541dc320f14e2524d75ecdf35576b1c4830fd45743e089917eb59194c06","phenomenon","Concept"
"727564e5d62f2943bb27216a8182d27b570b170d48133fb96951f33c1081a245","urgency","Concept"
"947d54d3e132628394999a4346675b17c86de2646f9371167a44ada4e2a82772","수정","Concept"
"95ec1cc60cdab6f90ab06565e0effaa7e53c32da33da6f4d2a124fcb61035d84","자금조달","Concept"
"107cc264f050ef9de08e953d69a6f83042122e474fa9964071205791221cbbf5","기업","Concept"
"622ee7edbd215f360ede2f86175e98732bbc7a01e3f6c5ebc643c1de0819e7da","assignment","Concept"
"b0495824579d0626e7ebc28d778dd29d97317a02d41b6b762c1fd4cd0e101274","experimentation","Concept"
"40f7d9b70d066d708f21e6301dfdc7de8d1189dbcc095ebb8c81cb51d7174987","acquisition","Concept"
"f8f2b13c59423e8711e9a49bb2a21bd3ed22aab3907944c81aa1f46cfbb5c841","annulment","Concept"
"dce3d492048065c3d4f3f103adc31fe2436e4c12416587c0a7506c0c833717f4","legal statement","Concept"
"fb680170932ffade1c5870068f6a5afa1e3a5b6f6cc40d48450b3fc2e667ebc8","실행","Concept"
"7a1ad027fb0a91b60cb9befd7caf819ce4218108acd084d291008fb95cf27f52","unification","Concept"
"6103a8b76d8ea217c73afd682f935441566750ec04c8b7ac8d122a4be3256bf6","officials","Concept"
