name:ID,type,concepts,synsets,numeric_id,:LABEL
주식매매계약서가 작성된다,event,[],[],0,Node
주식매매계약서,entity,[],[],1,Node
작성자,entity,[],[],2,Node
주식회사 델타인베스트먼트,entity,[],[],3,Node
주식회사 제타시스템즈,entity,[],[],4,Node
주식회사 엡실론그룹,entity,[],[],5,Node
계약,entity,[],[],6,Node
2025년 1월 1일,entity,[],[],7,Node
2025년 1월 1일에 계약이 체결되었다.,event,[],[],8,Node
계약 당사자가 매도인인 주식회사 델타인베스트먼트와 매수인인 주식회사 엡실론그룹으로 지정되었다.,event,[],[],9,Node
대상회사가 주식회사 제타시스템즈로 결정되었다.,event,[],[],10,Node
주식회사 델타인베스트먼트와 주식회사 엡실론그룹이 2025년 1월 1일에 계약을 체결한다.,event,[],[],11,Node
주식회사 델타인베스트먼트가 주식회사 제타시스템즈를 대상으로 계약을 체결한다.,event,[],[],12,Node
주식회사 엡실론그룹이 주식회사 제타시스템즈를 대상으로 계약을 체결한다.,event,[],[],13,Node
제1장 총칙이 제시된다.,event,[],[],14,Node
제1장 총칙,entity,[],[],15,Node
매도인,entity,[],[],16,Node
"대상회사 발행 보통주식 15,000,000주",entity,[],[],17,Node
매수인,entity,[],[],18,Node
본 계약,entity,[],[],19,Node
매도 및 매수에 필요한 제반 사항,entity,[],[],20,Node
"매도인이 보유한 대상회사 발행 보통주식 15,000,000주를 매수인에게 매도한다.",event,[],[],21,Node
매수인이 이를 매수한다.,event,[],[],22,Node
계약에서 필요한 제반 사항을 규정한다.,event,[],[],23,Node
"매수인이 보유한 대상회사 발행 보통주식 15,000,000주를 매수한다.",event,[],[],24,Node
"매도인이 대상회사 발행 보통주식 15,000,000주를 매수인에게 매도한다.",event,[],[],25,Node
대상회사,entity,[],[],26,Node
"매수인이 매도인으로부터 대상회사 발행 보통주식 15,000,000주를 매수한다.",event,[],[],27,Node
"계약이 매도인이 보유한 대상회사 발행 보통주식 15,000,000주 매매 및 관련 사항을 규정한다.",event,[],[],28,Node
거래종결일,entity,[],[],29,Node
제51조에 따라 주식 양도가 완료되는 날,entity,[],[],30,Node
영업일,entity,[],[],31,Node
대한민국의 은행이 정상 영업하는 날,entity,[],[],32,Node
계열회사,entity,[],[],33,Node
직간접적으로 50% 이상의 지분을 보유한 회사,entity,[],[],34,Node
주식 양도가 완료된다,event,[],[],35,Node
거래종결일이 된다,event,[],[],36,Node
대한민국의 은행이 정상 영업한다,event,[],[],37,Node
영업일이 된다,event,[],[],38,Node
직간접적으로 50% 이상의 지분을 보유한다,event,[],[],39,Node
계열회사가 된다,event,[],[],40,Node
거래종결일은 제51조에 따라 주식 양도가 완료되는 날을 의미한다.,event,[],[],41,Node
제51조,entity,[],[],42,Node
주식,entity,[],[],43,Node
영업일은 대한민국의 은행이 정상 영업하는 날을 의미한다.,event,[],[],44,Node
대한민국의 은행,entity,[],[],45,Node
계열회사는 직간접적으로 50% 이상의 지분을 보유한 회사를 의미한다.,event,[],[],46,Node
지분,entity,[],[],47,Node
회사,entity,[],[],48,Node
중대한 하자,entity,[],[],49,Node
대상회사의 정상영업에 실질적이고 부정적인 영향을 미치는 사항,entity,[],[],50,Node
중대한 하자의 판단,entity,[],[],51,Node
객관적이고 합리적인 기준,entity,[],[],52,Node
단순한 일시적 변동,entity,[],[],53,Node
업계 전반의 상황,entity,[],[],54,Node
단순한 일시적 변동이나 업계 전반의 상황은 발생한다.,event,[],[],55,Node
중대한 하자로 보지 않는다.,event,[],[],56,Node
객관적이고 합리적인 기준이 적용된다.,event,[],[],57,Node
중대한 하자의 판단이 이루어진다.,event,[],[],58,Node
대상회사의 정상영업에 실질적이고 부정적인 영향을 미치는 사항이 존재한다.,event,[],[],59,Node
"""중대한 하자""란 의미가 성립한다.",event,[],[],60,Node
중대한 하자는 대상회사의 정상영업에 실질적이고 부정적인 영향을 미치는 사항을 의미한다.,event,[],[],61,Node
정상영업,entity,[],[],62,Node
중대한 하자의 판단은 객관적이고 합리적인 기준에 따른다.,event,[],[],63,Node
단순한 일시적 변동이나 업계 전반의 상황은 중대한 하자로 보지 않는다.,event,[],[],64,Node
매매주식의 매매와 관련한 당사자 간의 모든 합의,entity,[],[],65,Node
이전의 모든 구두 또는 서면 합의,entity,[],[],66,Node
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,event,[],[],67,Node
본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다.,event,[],[],68,Node
이전의 모든 구두 또는 서면 합의가 존재했다.,event,[],[],69,Node
매매주식,entity,[],[],70,Node
당사자,entity,[],[],71,Node
