name:ID,type,concepts,synsets,numeric_id,:LABEL
계약,entity,[],[],0,Node
2025년 1월 1일,entity,[],[],1,Node
주식회사 알파벤처스,entity,[],[],2,Node
000-00-00000,entity,[],[],3,Node
주식회사 베타홀딩스,entity,[],[],4,Node
111-11-11111,entity,[],[],5,Node
주식회사 감마테크,entity,[],[],6,Node
222-22-22222,entity,[],[],7,Node
주식회사 알파벤처스가 주식회사 베타홀딩스와 2025년 1월 1일에 계약을 체결했다,event,[],[],8,Node
계약에 주식회사 감마테크가 대상회사로 포함되었다,event,[],[],9,Node
본 계약,entity,[],[],10,Node
"매도인이 보유한 대상회사 발행 보통주식 10,000,000주를 매수인에게 매도",entity,[],[],11,Node
매수인,entity,[],[],12,Node
"본 계약은 매도인이 보유한 대상회사 발행 보통주식 10,000,000주를 매도하는 것",event,[],[],13,Node
매수인이 이를 매수함에 필요한 제반 사항을 규정한다,event,[],[],14,Node
"매도인이 보유한 대상회사 발행 보통주식 10,000,000주를 매수인에게 매도한다.",event,[],[],15,Node
매도인,entity,[],[],16,Node
대상회사,entity,[],[],17,Node
"보통주식 10,000,000주",entity,[],[],18,Node
"매수인이 대상회사 발행 보통주식 10,000,000주를 매수한다.",event,[],[],19,Node
거래종결일,entity,[],[],20,Node
제51조에 따라 주식 양도가 완료되는 날,entity,[],[],21,Node
영업일,entity,[],[],22,Node
대한민국의 은행이 정상 영업하는 날,entity,[],[],23,Node
중요한 부정적 변동,entity,[],[],24,Node
"대상회사의 재무상태, 영업, 자산에 중대한 악영향을 미치는 사건",entity,[],[],25,Node
주식 양도가 제51조에 따라 완료된다,event,[],[],26,Node
주식,entity,[],[],27,Node
제51조,entity,[],[],28,Node
대한민국의 은행이 정상 영업한다,event,[],[],29,Node
대한민국의 은행,entity,[],[],30,Node
"중대한 악영향을 미치는 사건이 대상회사의 재무상태, 영업, 자산에 발생한다",event,[],[],31,Node
중대한 악영향을 미치는 사건,entity,[],[],32,Node
재무상태,entity,[],[],33,Node
영업,entity,[],[],34,Node
자산,entity,[],[],35,Node
양 당사자,entity,[],[],36,Node
상호 선의와 신뢰,entity,[],[],37,Node
성실히,entity,[],[],38,Node
양 당사자는 본 계약의 체결 및 이행에 있어 상호 선의와 신뢰를 바탕으로 성실히 협력한다,event,[],[],39,Node
매매주식의 매매와 관련한 당사자 간의 모든 합의,entity,[],[],40,Node
이전의 모든 구두 또는 서면 합의,entity,[],[],41,Node
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다,event,[],[],42,Node
이전의 모든 구두 또는 서면 합의를 대체한다,event,[],[],43,Node
매매주식,entity,[],[],44,Node
매매,entity,[],[],45,Node
당사자,entity,[],[],46,Node
본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다,event,[],[],47,Node
이전의 모든 구두 합의,entity,[],[],48,Node
이전의 모든 서면 합의,entity,[],[],49,Node
매매주식의 총 매매가격,entity,[],[],50,Node
"금 일천억원(₩100,000,000,000)",entity,[],[],51,Node
주당 매매가격,entity,[],[],52,Node
"금 일만원(₩10,000)",entity,[],[],53,Node
"매매주식의 총 매매가격은 금 일천억원(₩100,000,000,000)으로 한다",event,[],[],54,Node
"주당 매매가격은 금 일만원(₩10,000)으로 한다",event,[],[],55,Node
매매주식의 총 매매가격은 금 일천억원으로 정해졌다,event,[],[],56,Node
총 매매가격,entity,[],[],57,Node
금 일천억원,entity,[],[],58,Node
"₩100,000,000,000",entity,[],[],59,Node
주당 매매가격은 금 일만원으로 정해졌다,event,[],[],60,Node
금 일만원,entity,[],[],61,Node
"₩10,000",entity,[],[],62,Node
진술과 보증,entity,[],[],63,Node
본 계약 체결일,entity,[],[],64,Node
모든 진술과 보증은 본 계약 체결일을 기준으로 한다,event,[],[],65,Node
모든 진술과 보증은 거래종결일을 기준으로 한다,event,[],[],66,Node
모든 진술과 보증은 본 계약 체결일과 거래종결일을 기준으로 한다,event,[],[],67,Node
진술,entity,[],[],68,Node
보증,entity,[],[],69,Node
각 당사자,entity,[],[],70,Node
제3자,entity,[],[],71,Node
법령상 요구,entity,[],[],72,Node
비밀정보 공개 금지,entity,[],[],73,Node
상대방의 서면 동의,entity,[],[],74,Node
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다,event,[],[],75,Node
법령상 요구되거나 상대방의 서면 동의가 있는 경우,event,[],[],76,Node
상대방의 비밀정보,entity,[],[],77,Node
법령상 요구되거나 상대방의 서면 동의가 있는 경우는 예외로 한다,event,[],[],78,Node
법령,entity,[],[],79,Node
상대방,entity,[],[],80,Node
서면 동의,entity,[],[],81,Node
추가 실사,entity,[],[],82,Node
매수인은 거래종결 전 언제든지 추가 실사를 요청할 수 있다,event,[],[],83,Node
매도인은 이에 성실히 협조해야 한다,event,[],[],84,Node
매수인이 추가 실사를 요청한다,event,[],[],85,Node
거래종결,entity,[],[],86,Node
매도인은 매수인의 추가 실사 요청에 성실히 협조해야 한다,event,[],[],87,Node
추가 실사 요청,entity,[],[],88,Node
매매대금,entity,[],[],89,Node
전액 현금,entity,[],[],90,Node
지급,entity,[],[],91,Node
매도인이 지정한 계좌로 송금,entity,[],[],92,Node
매매대금은 거래종결일에 전액 현금으로 지급한다,event,[],[],93,Node
지급은 매도인이 지정한 계좌로 송금하는 방식으로 한다,event,[],[],94,Node
매매대금은 거래종결일에 전액 현금으로 지급된다,event,[],[],95,Node
지급은 매도인이 지정한 계좌로 송금하는 방식으로 이루어진다,event,[],[],96,Node
지정한 계좌,entity,[],[],97,Node
계약의 해석에 대한 분쟁,entity,[],[],98,Node
대한민국 법률,entity,[],[],99,Node
계약의 해석에 대한 분쟁이 발생한다,event,[],[],100,Node
분쟁,entity,[],[],101,Node
분쟁을 대한민국 법률에 따라 해석한다,event,[],[],102,Node
매매주식에 대한 완전한 소유권,entity,[],[],103,Node
소유권 이전,entity,[],[],104,Node
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다,event,[],[],105,Node
매수인은 거래종결일에 매매주식에 대한 완전한 소유권을 가진다,event,[],[],106,Node
매도인에게 경영 자문,entity,[],[],107,Node
요청,entity,[],[],108,Node
거래종결 후 6개월 내,entity,[],[],109,Node
거래종결 후 6개월 내에 매수인은 매도인에게 경영 자문을 요청할 수 있다,event,[],[],110,Node
매수인이 거래종결 후 6개월 내에 매도인에게 경영 자문을 요청할 수 있다,event,[],[],111,Node
6개월,entity,[],[],112,Node
경영 자문,entity,[],[],113,Node
대금조정,entity,[],[],114,Node
제92조,entity,[],[],115,Node
운전자본,entity,[],[],116,Node
순부채,entity,[],[],117,Node
매매대금 조정,entity,[],[],118,Node
"운전자본, 순부채 등의 변동에 따른 매매대금 조정은 제92조에 정한 바에 따른다",event,[],[],119,Node
제92조에 정한 바,event,[],[],120,Node
매매대금 조정은 운전자본과 순부채 등의 변동에 따라 이루어진다.,event,[],[],121,Node
매매대금 조정은 제92조에 정한 바에 따른다.,event,[],[],122,Node
"담보권, 제한, 부담이 없는 상태",entity,[],[],123,Node
"매매주식은 어떠한 담보권, 제한, 부담도 없는 상태로 양도되어야 한다",event,[],[],124,Node
"주식의 상태는 주식에 담보권, 제한, 부담이 없어야 한다",event,[],[],125,Node
"매매주식이 담보권, 제한, 부담이 없는 상태로 양도된다",event,[],[],126,Node
담보권,entity,[],[],127,Node
제한,entity,[],[],128,Node
부담,entity,[],[],129,Node
확인실사,entity,[],[],130,Node
회계,entity,[],[],131,Node
법무,entity,[],[],132,Node
세무,entity,[],[],133,Node
하자나 문제점,entity,[],[],134,Node
실사 과정,entity,[],[],135,Node
문서,entity,[],[],136,Node
매수인은 거래종결일로부터 30영업일 이내에 대상회사에 대한 확인실사를 수행할 수 있다,event,[],[],137,Node
"확인실사는 회계, 법무, 세무, 영업 전 분야를 포함한다",event,[],[],138,Node
실사 과정에서 발견된 하자나 문제점은 문서화되어야 한다,event,[],[],139,Node
매수인은 거래종결일로부터 30영업일 이내에 대상회사에 대한 확인실사를 수행한다,event,[],[],140,Node
실사 과정에서 발견된 하자나 문제점은 문서화된다,event,[],[],141,Node
하자,entity,[],[],142,Node
문제점,entity,[],[],143,Node
거래종결일로부터 3년간 대상회사와 경쟁하는 사업,entity,[],[],144,Node
매도인은 거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다,event,[],[],145,Node
대상회사의 핵심 임직원,entity,[],[],146,Node
거래종결 후 최소 1년간 근무,entity,[],[],147,Node
대상회사의 핵심 임직원은 거래종결 후 최소 1년간 근무를 유지하도록 최선의 노력을 다한다,event,[],[],148,Node
대상회사의 핵심 임직원은 거래종결 후 최소 1년간 근무를 유지한다,event,[],[],149,Node
대상회사의 핵심 임직원이 거래종결 후 최소 1년간 근무를 유지하도록 최선의 노력을 다한다,event,[],[],150,Node
핵심 임직원,entity,[],[],151,Node
주요 고객과의 관계 유지,entity,[],[],152,Node
매도인은 주요 고객과의 관계를 원만히 유지하도록 적극 협조한다,event,[],[],153,Node
주요 고객,entity,[],[],154,Node
모든 라이선스와 허가,entity,[],[],155,Node
거래종결 후,entity,[],[],156,Node
대상회사가 보유한 모든 라이선스와 허가는 거래종결 후에도 유효하게 유지되어야 한다,event,[],[],157,Node
거래종결이 이루어진다,event,[],[],158,Node
대상회사가 보유한 모든 라이선스와 허가는 거래종결 후에도 유효하게 유지된다,event,[],[],159,Node
라이선스,entity,[],[],160,Node
허가,entity,[],[],161,Node
대상회사의 모든 보험계약,entity,[],[],162,Node
거래종결일 현재,entity,[],[],163,Node
적절한 보상한도,entity,[],[],164,Node
대상회사의 모든 보험계약이 거래종결일 현재 유효하다,event,[],[],165,Node
보험계약,entity,[],[],166,Node
대상회사의 모든 보험계약이 적절한 보상한도를 유지하고 있다,event,[],[],167,Node
보상한도,entity,[],[],168,Node
부동산,entity,[],[],169,Node
임대차계약,entity,[],[],170,Node
정상적,entity,[],[],171,Node
유효하다,entity,[],[],172,Node
대상회사가 사용하는 모든 부동산의 임대차계약은 정상적이며 유효하다,event,[],[],173,Node
사업 운영에 필요한 모든 지적재산권,entity,[],[],174,Node
대상회사는 사업 운영에 필요한 모든 지적재산권을 적법하게 보유하거나 사용할 권리를 가진다.,event,[],[],175,Node
사업 운영이 가능하다.,event,[],[],176,Node
대상회사는 사업 운영에 필요한 모든 지적재산권을 적법하게 보유할 권리를 가진다,event,[],[],177,Node
대상회사는 사업 운영에 필요한 모든 지적재산권을 적법하게 사용할 권리를 가진다,event,[],[],178,Node
본 계약상 권리의무,entity,[],[],179,Node
본 계약상 권리의무를 제3자에게,entity,[],[],180,Node
양도,entity,[],[],181,Node
상대방의 사전 서면 동의,entity,[],[],182,Node
어느 당사자도 상대방의 사전 서면 동의 없이 본 계약상 권리의무를 제3자에게 양도할 수 없다,event,[],[],183,Node
상대방의 사전 서면 동의가 필요하다,event,[],[],184,Node
어느 당사자,entity,[],[],185,Node
모든 환경 관련 법규,entity,[],[],186,Node
환경 관련 소송이나 분쟁,entity,[],[],187,Node
대상회사는 모든 환경 관련 법규를 준수하고 있다,event,[],[],188,Node
환경 관련 법규,entity,[],[],189,Node
대상회사는 환경 관련 소송이나 분쟁이 없다,event,[],[],190,Node
환경 관련 소송,entity,[],[],191,Node
환경 관련 분쟁,entity,[],[],192,Node
개인정보보호법,entity,[],[],193,Node
데이터 보호 관련 법규,entity,[],[],194,Node
대상회사는 개인정보보호법 등 데이터 보호 관련 법규를 완전히 준수한다,event,[],[],195,Node
운영,entity,[],[],196,Node
거래종결일까지,entity,[],[],197,Node
통상의 영업과정에 따라,entity,[],[],198,Node
매도인은 거래종결일까지 대상회사를 통상의 영업과정에 따라 운영한다,event,[],[],199,Node
거래종결일이 도래한다,event,[],[],200,Node
통상의 영업과정,entity,[],[],201,Node
대상회사 관련 정보,entity,[],[],202,Node
매수인이 합리적으로 요청하는 대상회사 관련 정보를 요청한다,event,[],[],203,Node
매도인은 대상회사 관련 정보를 신속히 제공한다,event,[],[],204,Node
매도인은 매수인이 요청하는 대상회사 관련 정보를 신속히 제공한다,event,[],[],205,Node
매도인의 진술보증 위반에 대한 하자담보책임,entity,[],[],206,Node
거래종결일로부터 60일간,entity,[],[],207,Node
조세 관련 사항,entity,[],[],208,Node
공소시효 만료일까지,entity,[],[],209,Node
소유권 관련 사항,entity,[],[],210,Node
무기한,entity,[],[],211,Node
하자담보책임의 청구,entity,[],[],212,Node
본 계약에 정한 절차,entity,[],[],213,Node
매도인의 진술보증 위반에 대한 하자담보책임은 거래종결일로부터 60일간 유효하다,event,[],[],214,Node
하자담보책임은 거래종결일로부터 60일간 유효하다,event,[],[],215,Node
조세 관련 사항은 공소시효 만료일까지 하자담보책임이 유효하다,event,[],[],216,Node
