":START_ID",":END_ID","relation",":TYPE"
"주식회사 알파벤처스","101e85a7dcd45012be51280d29bfd96a459b7f197177d20a2c1a45fb786f9cce","has_concept","Concept"
"주식회사 알파벤처스","0cdcf5ac0638a37142fe27b01d4345b549cd0bd030f0d9309867da5cb2972cad","has_concept","Concept"
"주식회사 알파벤처스","972affb50b73af2c6f0e355eabf0d3b0bdbb29d79b5a6f5e7059cca0003b5591","has_concept","Concept"
"주식회사 알파벤처스","1aa70037b514a74004bab904736171a73d8f311e86e55c52e86fbddf001371db","has_concept","Concept"
"주식회사 알파벤처스","bdc8992455a27cce2fed9429359ab40b50b806020606766787683651c687c49a","has_concept","Concept"
"주식회사 감마테크","6b36029308af579b47c7aa1017622679f015ee40f3abfb9dd60e5817c0957ee2","has_concept","Concept"
"주식회사 감마테크","107cc264f050ef9de08e953d69a6f83042122e474fa9964071205791221cbbf5","has_concept","Concept"
"주식회사 감마테크","f3ba7aef8f0962195d636a2583bb8452c5f5a41d40204e0ccd85d85ef4781c04","has_concept","Concept"
"주식회사 감마테크","a0c5a9324b5d412590d7a642a922215b15c6f08e0d68834ab2653d21dc1beda5","has_concept","Concept"
"주식회사 감마테크","d3e33c74093b2e022012ab0910f8a1e767af28c6883f7a925980c55d33c030f8","has_concept","Concept"
"주식회사 감마테크","bc46cbd467290df048d8f35e3595c751c9cf11d7d69d760c9347133930cb58cc","has_concept","Concept"
"주식회사 감마테크","a980c3d47d24fd65926aa2a21ed93a4bc9778277ba971901afdaef62645c8082","has_concept","Concept"
"주식회사 베타홀딩스","101e85a7dcd45012be51280d29bfd96a459b7f197177d20a2c1a45fb786f9cce","has_concept","Concept"
"주식회사 베타홀딩스","0cdcf5ac0638a37142fe27b01d4345b549cd0bd030f0d9309867da5cb2972cad","has_concept","Concept"
"주식회사 베타홀딩스","972affb50b73af2c6f0e355eabf0d3b0bdbb29d79b5a6f5e7059cca0003b5591","has_concept","Concept"
"주식회사 베타홀딩스","1aa70037b514a74004bab904736171a73d8f311e86e55c52e86fbddf001371db","has_concept","Concept"
"주식회사 베타홀딩스","bdc8992455a27cce2fed9429359ab40b50b806020606766787683651c687c49a","has_concept","Concept"
"주식회사 베타홀딩스","531b7b7244b5eb3b611c1ff2bca73710d6deb25058c5b922a172f524bc9b1db9","has_concept","Concept"
"계약일자","49bbb5bac9613ca5494d843c377e4d696c9b4e022b6496214b8c76cdfa7d82dc","has_concept","Concept"
"계약일자","d77ea327ba3909f22a5cbbc7ef6bb50a7d8ce5ac72570b600e1fa159a6850b58","has_concept","Concept"
"계약일자","05bc51d89d206df5c9bcd1978d4e12e0c7138785844dc139e8a7f5832f9f014c","has_concept","Concept"
"계약일자","dfa121f8c02e49831da8a73a0047f3b0d57da6031acc871912b629e0a3980812","has_concept","Concept"
"계약일자","5f81ee06885eeda2f82ee1d74a49924ab7c06a9f7015802fe17019d4fc526f3f","has_concept","Concept"
"계약일자","c25ab672c7209e0baa248990cd5157118e8332653f29113be1eff72c0afb4ef5","has_concept","Concept"
"2025년 1월 1일","49bbb5bac9613ca5494d843c377e4d696c9b4e022b6496214b8c76cdfa7d82dc","has_concept","Concept"
"2025년 1월 1일","d77ea327ba3909f22a5cbbc7ef6bb50a7d8ce5ac72570b600e1fa159a6850b58","has_concept","Concept"
"2025년 1월 1일","36c5ca13ff225be7aadfd404980f1670e288489b34718f49eeadc813e4f58568","has_concept","Concept"
