"concept_id:ID","name",":LABEL"
"a305ae53a2b8b6fe2fbc85610598bd2dad5e6a983268429d1c1bd355004e995c","deterioration","Concept"
"20b5d1e659450147e18333b3195848542d47f5ea0154239dd75825d1d310df34","legal agreement","Concept"
"6e1c29c35c19741de653aac5eb2a9f593dd52f1ff1fab5359caeae7a006f2b30","결의","Concept"
"0f28bce201276df69b36f128fafd964b8938337ee763094984b2f212fa0675a4","desire","Concept"
"518793464c9334d6da4f75b682258e727f692c5f9e5f63208988cb59130f0375","demand","Concept"
"d378429787b6dc750b018f76b95db9408b2c45dae71465e82872578622bfc118","contract completion","Concept"
"9fd0058943e1df514d893db8c835bfdec2bfdbbc2d4a900d1497f333724739e5","continuity","Concept"
"65e77ef835f8e7024dad2062b4f2f03dfa88b6ec21808c32a3b94bc32f375dbb","credibility","Concept"
"d77ea327ba3909f22a5cbbc7ef6bb50a7d8ce5ac72570b600e1fa159a6850b58","시점","Concept"
"7e83240809dc384c53772207b0961285f4a9699867c51eb673ffd242ad91212a","archiving","Concept"
"ca1bf3830c3c8fbc931625384c1e45a547960323c9d2ca38682c2651092049b1","concept","Concept"
"562b9147f1bc4e66a6b35d25399ddd512f48dcb421c2a7461208099476881406","vendor","Concept"
"1e64b388b47ef0cd21ea4732f3907843a37ada7cb2bb600141d0371c83f9cc7e","financial reporting","Concept"
"b290f46f921dffe1602883d264a500d5034acd7e3eafd8f7671a68adc2bf389d","완료일","Concept"
"73d6363b2b8eccc9f6540336b6f37d25d2ed5733c929e0b791dc11e631d55f59","타임스탬프","Concept"
"c65efedff83bfb57e1a9e87422c1585a59ac63770ebbcc344390a595e1ab4d04","갈등","Concept"
"bfb3f26f4e6a9fd73a8f39274e857f06dcbb8f94a8fe4828ef9a3eb04817098a","조항","Concept"
"3fd2c07ed8194bfe7902b990445319acb401e61cb066ee263c52db62f3556f68","charge","Concept"
"7617520f7890056a73476a65045b09bb8995803ce908cd64f0b8747a41ec3641","contractual waiver","Concept"
"329da8e2954de1b8bd151ec25b471676fb67f1f8f23a0b4d1c956401f26b8b25","synergy","Concept"
"312e772d3211f9ddc0507347f4b56fc2258a70ad40ce37ab21f56a24436a57d1","요소","Concept"
"3ad3fb8e2423ed1e4f5dd60fe8edd9aa0fa75ba1fbd76944074a8876bd01f695","counterparty","Concept"
"1b8b84ddd963dbda3788819250314d0c3e3c50b6a7c8a6ba67c02a60867d8f00","알림","Concept"
"4dfe44e01492b3b46595138dd048178dc706e2747fe74aac45d8533738ecfab8","판단 기준","Concept"
"1fbfeea822308a42747aa88e32b4467da258a792cf9625edf61e91f44a21d513","이슈","Concept"
"d813b42d94e936ff5c6b57833bffd79ad27b811c490c77cd317169c2ef33635f","amount","Concept"
"895089b308ed72472b259f038a57eb460db301730b9da4eec789b394944b8a2b","name","Concept"
"5cb986d8743fd4e0ef0fb415520dd7eb455c2733060d7d82ae2c40907ffa4dba","impairment","Concept"
"82f1eb1d69a3fd8ed8f2e04958c74a64d2dab2795ce978e27947f8c1f84c548f","absolution","Concept"
"56f180f4df468ffb41fbeb0a5b34ad00548a786ea6c0a1cd6ed42b4e25bc2be1","단체","Concept"
"7ddcfa88755df3572fbb1100f1dd7855e518175d019792b2ae5890d1c3449a67","transition","Concept"
"09c3ec465fefc4bbcda090e37db4daf42809305ba793ddb7cc4a4fa12dd7e0b5","경제","Concept"
"fd72c83f80fd872597e8ff9e2da7d1cc6384cbd74759d99338ee2322abb280ab","업적","Concept"
"3c329ff77b0a72a4a4b1663e35ce7a25b2dd5f55a2f78227698d161dace5e265","sustainability","Concept"
"bf04cb3e6cdf8ffb9cd46faeb696bb421ccdd621f99984668f9f61430c3b715e","평가","Concept"
"cdc3229191ad3cfbd9a74cf2674dddc6647620fdc2333e9b488fb3e7c0b912ce","관리","Concept"
"16adb42b031cd08693cb1515718aea83e71c783b44eb51b3fb07a9172b12ae47","message sending","Concept"
"aba9e9868d1f1c92e35fb67655b16f7c1f0d7662ae246db57902ce1110970c9e","record","Concept"
"fa91850e9c5428ccce8e847c5c9d5f144ba795de8b5e516eb5b3ff633e1dbf34","제도","Concept"
"40c6aec26ecb3c3c5067ed33b9dcb513f0ad3f993268ed7ab46b5ffff524bc1c","rights","Concept"
"19cfca50b0ee077e1a90e7f39f869a2658f515450ff03e7763b3ed78bc3e1203","perseverance","Concept"
"e4dcaa306ae1a8ed7e95ef8c41f174cf66697cc375a54b0d562d6509ea01ad91","은행계좌","Concept"
"50ff596ad05285b65177f6c7675e01143cf57c85676ed7f4fbbc776e01cc28ba","청구","Concept"
"72d522a4a18fb3e86d35d6b5c1ee78d3b70e1f1e16ca2613fd448a783c2830f2","restoration","Concept"
"778604c634212e1941cde8f7135c3174530ef4e803379d8fbfd73cd36b63b1be","authority exercise","Concept"
"b30ea4b150733ce604d6fbafdc8bf0a169dc2b14909435816da583c98c069cd3","information delivery","Concept"
"d4e92f5efe93f6ff3dfbf6d5c5e63edc577b19f8a400a87fd9693ee7f6fa05a2","liquidity management","Concept"
"a9e6f6d487dd3668d3900ed04aeafd1567236e3436a9d50fce1071766af1939b","non-disclosure","Concept"
"5af90d976ae23f1f35153f8be48164a37c8231688071a32d42c9ae64c68fd81f","자질","Concept"
"2858f03f16b575388f969b91d8983857e69177276f84067c22b4ce14834e1227","입력","Concept"
"897d9dad5b4bd75af07d70c19d5ce53aaee0c960856e09260de73ebf712bf518","복구가능성","Concept"
"1b6a805c1a504892fe04271fd74a69d47b7dff9db8e819b232d34247d320f26b","replacement","Concept"
"f9ee5cd2523eb85ef4edf353444106a1d41c692dcb415d54e678cf83f620860f","chapter","Concept"
"008de0b4c29ddbb92140cfb640e45e9763731e500563a6e4a8d2e7ff3f25deda","contract validation","Concept"
"3ce4227a7a13e939b817b7cb9422fa317876acbe9c9e1115c1a42f4525bfe2c4","contract management","Concept"
"db1df136117eb41da968e245105a5fb10687aa3fb20fdfc8fae4c8dc4a215dbf","voting","Concept"
"66bab5afa3f7c058d89ef1308730abf691936bdba6a85ca348da03b67f2aff68","승인","Concept"
"972affb50b73af2c6f0e355eabf0d3b0bdbb29d79b5a6f5e7059cca0003b5591","business","Concept"
"aee5329f06b1c223266d70c7f136fda735d8191f225320dd88ecb41eeb6ffcba","governance change","Concept"
"d54d501d72d6124d306796f88d45ce87a302e6004f8c42bf84dfaf65b1e76f60","권한","Concept"
"1966ee8a681258bcc3ab3db7e25dc63d02f1b1e640611074dc90ddaa6ccf7756","투자자","Concept"
"c61b35151f8ff6a6d6d00d0a7a9c6365b8b59a8edea7dcbc0885c296ebe00bd1","연결","Concept"
"49e7c89b30fb675baed44b785c527c1a468e25128e3065c58be7691aed013463","handover","Concept"
"778b5945e144068435c7692ad3c713baf78e75921795b0afc4966e32b4581b74","authority assumption","Concept"
"7b9d2c052ef36cb5d98f96d4fb0ca332d9c94a2d40844002e374df0444f29739","resource","Concept"
"41a3874ac05df4a4403f734177f59b50f3ff5a5b9ac4417bf554f71ad244153f","threshold","Concept"
"f2fc9b44617c427cbdebc5bcd917a3b5c4b92e5fa29c489220ca6d0739e29249","evaluation","Concept"
"68df524b2af875b3a6f9773fb44a5b2e6c17e3d114a0874897b811876b9b300a","무형자산","Concept"
"6ea84db9a33024d9a63697bd46e0aa8a8e554b2f4839ab817c3e8b43870ba9e8","interest","Concept"
"35c996ac6aa3f7c2d35b1bca213ef0eaf56ac50baa7c3a79f12ce8131d0a0cf8","destination","Concept"
"2dfb685b4fafef7c9f785d8fc54b9230a07dc7f4d4fb1eefd94cd89bf1fd959a","resolution","Concept"
"fdedf0f3a7e6fe03d94b13e04d4605acd10f794e26ee0b8e270d7efa131f7375","수단","Concept"
"279708d8f6facb935aeea1c67fb0d7fe63c41ccfedd7fa4905365b2d09813590","permission","Concept"
"b886c9fa9efe719d355df6639f7538f6428438cb27ae9084e2e0c210b8b4e1d9","meeting","Concept"
"b38fe06f88e14abcf6667d6e23b9eaae5611fcbe18918d1c753528e3ca39a3af","기술","Concept"
"d637469ff7bb7a528c38375ecef3e148f7f892db35fc510f26082e0c94430e45","law","Concept"
