name:ID,type,concepts,synsets,numeric_id,:LABEL
주식매매계약서가 작성된다.,event,[],[],0,Node
계약 당사자들이 주식의 양도 및 양수에 대한 조건을 확인한다.,event,[],[],1,Node
실제 주식 매매 절차가 진행된다.,event,[],[],2,Node
주식의 소유권이 이전된다.,event,[],[],3,Node
계약이 완전히 이행된다.,event,[],[],4,Node
주식매매계약서,entity,[],[],5,Node
주식회사 델타인베스트먼트,entity,[],[],6,Node
주식회사 제타시스템즈,entity,[],[],7,Node
주식회사 엡실론그룹,entity,[],[],8,Node
2025년 1월 1일에 계약이 체결되었다.,event,[],[],9,Node
계약 당사자들이 계약을 검토하였다.,event,[],[],10,Node
주식회사 델타인베스트먼트가 매도인으로 지정되었다.,event,[],[],11,Node
주식회사 엡실론그룹이 매수인으로 지정되었다.,event,[],[],12,Node
주식회사 제타시스템즈가 대상회사로 선정되었다.,event,[],[],13,Node
해당 계약의 주요 거래 대상이 정해졌다.,event,[],[],14,Node
주식회사 델타인베스트먼트와 주식회사 엡실론그룹이 2025년 1월 1일에 계약을 체결한다.,event,[],[],15,Node
주식회사 델타인베스트먼트가 주식회사 제타시스템즈의 매도인으로 계약에 참여한다.,event,[],[],16,Node
주식회사 엡실론그룹이 주식회사 제타시스템즈의 매수인으로 계약에 참여한다.,event,[],[],17,Node
제1장 총칙이 시작된다.,event,[],[],18,Node
제1장 총칙,entity,[],[],19,Node
매도인,entity,[],[],20,Node
"대상회사 발행 보통주식 15,000,000주",entity,[],[],21,Node
매매주식,entity,[],[],22,Node
매수인,entity,[],[],23,Node
본 계약,entity,[],[],24,Node
매도 및 매수에 필요한 제반 사항,entity,[],[],25,Node
"매도인이 보유한 대상회사 발행 보통주식 15,000,000주를 매수인에게 매도한다.",event,[],[],26,Node
매수인이 이를 매수한다.,event,[],[],27,Node
필요한 제반 사항을 규정한다.,event,[],[],28,Node
"매도인이 대상회사가 발행한 보통주식 15,000,000주를 매수인에게 매도한다.",event,[],[],29,Node
대상회사,entity,[],[],30,Node
"보통주식 15,000,000주",entity,[],[],31,Node
"매수인이 대상회사가 발행한 보통주식 15,000,000주를 매도인으로부터 매수한다.",event,[],[],32,Node
본 계약이 매도와 매수에 필요한 제반 사항을 규정한다.,event,[],[],33,Node
매도,entity,[],[],34,Node
매수,entity,[],[],35,Node
거래종결일,entity,[],[],36,Node
제51조에 따라 주식 양도가 완료되는 날,entity,[],[],37,Node
영업일,entity,[],[],38,Node
대한민국의 은행이 정상 영업하는 날,entity,[],[],39,Node
계열회사,entity,[],[],40,Node
직간접적으로 50% 이상의 지분을 보유한 회사,entity,[],[],41,Node
주식 양도가 완료된다,event,[],[],42,Node
거래종결일이 된다,event,[],[],43,Node
대한민국의 은행이 정상 영업한다,event,[],[],44,Node
영업일이 된다,event,[],[],45,Node
한 회사가 다른 회사의 지분을 50% 이상 직간접적으로 보유한다,event,[],[],46,Node
그 회사는 계열회사가 된다,event,[],[],47,Node
거래종결일은 제51조에 따라 주식 양도가 완료되는 날이다.,event,[],[],48,Node
제51조,entity,[],[],49,Node
주식,entity,[],[],50,Node
영업일은 대한민국의 은행이 정상 영업하는 날이다.,event,[],[],51,Node
대한민국,entity,[],[],52,Node
은행,entity,[],[],53,Node
계열회사는 직간접적으로 50% 이상의 지분을 보유한 회사이다.,event,[],[],54,Node
지분,entity,[],[],55,Node
회사,entity,[],[],56,Node
중대한 하자,entity,[],[],57,Node
대상회사의 정상영업에 실질적이고 부정적인 영향을 미치는 사항,entity,[],[],58,Node
객관적이고 합리적인 기준,entity,[],[],59,Node
단순한 일시적 변동,entity,[],[],60,Node
업계 전반의 상황,entity,[],[],61,Node
"""중대한 하자""란 대상회사의 ""정상영업""에 실질적이고 부정적인 영향을 미치는 사항을 의미한다.",event,[],[],62,Node
중대한 하자의 판단은 객관적이고 합리적인 기준에 따른다.,event,[],[],63,Node
단순한 일시적 변동이나 업계 전반의 상황은 중대한 하자로 보지 않는다.,event,[],[],64,Node
중대한 하자는 대상회사의 정상영업에 실질적이고 부정적인 영향을 미치는 사항을 의미한다.,event,[],[],65,Node
정상영업,entity,[],[],66,Node
객관적인 기준,entity,[],[],67,Node
합리적인 기준,entity,[],[],68,Node
매매주식의 매매와 관련한 당사자 간의 모든 합의,entity,[],[],69,Node
이전의 모든 구두 또는 서면 합의,entity,[],[],70,Node
본 계약에는 매매주식의 매매와 관련한 당사자 간의 모든 합의가 포함된다.,event,[],[],71,Node
본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다.,event,[],[],72,Node
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,event,[],[],73,Node
이전의 모든 구두 또는 서면 합의가 대체된다.,event,[],[],74,Node
당사자,entity,[],[],75,Node
이전의 구두 합의,entity,[],[],76,Node
이전의 서면 합의,entity,[],[],77,Node
"금 일천오백억원(₩150,000,000,000)",entity,[],[],78,Node
주당 매매가격,entity,[],[],79,Node
"금 일만원(₩10,000)",entity,[],[],80,Node
"매매주식의 총 매매가격은 금 일천오백억원(₩150,000,000,000)으로 한다.",event,[],[],81,Node
"주당 매매가격은 금 일만원(₩10,000)으로 한다.",event,[],[],82,Node
"매매주식의 총 매매가격을 금 일천오백억원(₩150,000,000,000)으로 정한다.",event,[],[],83,Node
"주당 매매가격을 금 일만원(₩10,000)으로 정한다.",event,[],[],84,Node
양 당사자,entity,[],[],85,Node
양 당사자는 본 계약을 체결한다.,event,[],[],86,Node
양 당사자는 본 계약을 이행한다.,event,[],[],87,Node
양 당사자는 상호 선의와 신뢰를 바탕으로 한다.,event,[],[],88,Node
양 당사자는 성실히 협력한다.,event,[],[],89,Node
양 당사자가 본 계약을 체결 및 이행한다.,event,[],[],90,Node
양 당사자는 선의와 신뢰를 바탕으로 성실히 협력한다.,event,[],[],91,Node
양 당사자는 본 계약의 체결에 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,event,[],[],92,Node
양 당사자는 본 계약의 이행에 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,event,[],[],93,Node
제공한 모든 정보가 작성 당시 기준으로 정확함,entity,[],[],94,Node
매도인은 제공한 모든 정보가 작성 당시 기준으로 정확함을 확인한다.,event,[],[],95,Node
제공한 정보가 정확하게 된다.,event,[],[],96,Node
매도인이 제공한 모든 정보가 작성 당시 기준으로 정확함을 확인한다.,event,[],[],97,Node
제공한 모든 정보,entity,[],[],98,Node
각 당사자,entity,[],[],99,Node
제3자,entity,[],[],100,Node
상대방,entity,[],[],101,Node
비밀정보 공개,entity,[],[],102,Node
법령상 요구 또는 상대방의 서면 동의,entity,[],[],103,Node
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,event,[],[],104,Node
비밀정보가 외부로 유출되는 것을 방지할 수 있다.,event,[],[],105,Node
법령상 요구되거나 상대방의 서면 동의가 있는 경우,event,[],[],106,Node
비밀정보를 제3자에게 공개할 수 있다.,event,[],[],107,Node
법령상 요구되거나 상대방의 서면 동의가 있는 경우 비밀정보를 공개할 수 있다.,event,[],[],108,Node
각 당사자가 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,event,[],[],109,Node
법령상 요구되는 경우에는 비밀정보를 공개할 수 있다.,event,[],[],110,Node
법령,entity,[],[],111,Node
비밀정보,entity,[],[],112,Node
상대방의 서면 동의가 있는 경우에는 비밀정보를 공개할 수 있다.,event,[],[],113,Node
매매대금,entity,[],[],114,Node
전액 현금,entity,[],[],115,Node
지급,entity,[],[],116,Node
매도인이 지정한 계좌로 송금,entity,[],[],117,Node
