":START_ID",":END_ID","relation","concepts","synsets",":TYPE"
"주식매매계약서가 작성된다.","주식매매계약서","is participated by","['be attended by', 'be taken part by', 'be engaged by', 'be joined by']","[]","Relation"
"주식회사 뉴파이낸스","주식회사 오미크론테크","매도인이다","['provide goods', 'transfer ownership', 'offer for sale', 'sell', 'exchange for value']","[]","Relation"
"주식회사 크사이인베스트","주식회사 오미크론테크","매수인이다","['purchaser', 'buyer', 'recipient', 'acquirer']","[]","Relation"
"주식회사 뉴파이낸스","주식회사 크사이인베스트","계약을 체결했다","['enter arrangement', 'make agreement', 'formalize terms', 'establish deal', 'form contract']","[]","Relation"
"계약","2025년 1월 1일","계약일자는","['agreement date', 'contract timeline', 'documentation timing', 'effective date', 'commencement date']","[]","Relation"
"2025년 1월 1일에 계약이 체결되었다","계약 당사자들이 확정되었다","이전에","['before', 'preceding', 'prior', 'earlier']","[]","Relation"
"계약 당사자들이 확정되었다","매도인, 매수인, 대상회사가 각각 지정되었다","결과로","['produce', 'bring about', 'cause', 'lead to', 'result in']","[]","Relation"
"주식회사 뉴파이낸스와 주식회사 크사이인베스트가 2025년 1월 1일에 계약을 체결한다.","주식회사 뉴파이낸스","is participated by","['be attended by', 'be taken part by', 'be engaged by', 'be joined by']","[]","Relation"
"주식회사 뉴파이낸스와 주식회사 크사이인베스트가 2025년 1월 1일에 계약을 체결한다.","주식회사 크사이인베스트","is participated by","['be attended by', 'be taken part by', 'be engaged by', 'be joined by']","[]","Relation"
"주식회사 뉴파이낸스가 주식회사 오미크론테크의 지분 또는 자산을 매도한다.","주식회사 뉴파이낸스","is participated by","['be attended by', 'be taken part by', 'be engaged by', 'be joined by']","[]","Relation"
"주식회사 뉴파이낸스가 주식회사 오미크론테크의 지분 또는 자산을 매도한다.","주식회사 오미크론테크","is participated by","['be attended by', 'be taken part by', 'be engaged by', 'be joined by']","[]","Relation"
"주식회사 크사이인베스트가 주식회사 오미크론테크의 지분 또는 자산을 매수한다.","주식회사 크사이인베스트","is participated by","['be attended by', 'be taken part by', 'be engaged by', 'be joined by']","[]","Relation"
"주식회사 크사이인베스트가 주식회사 오미크론테크의 지분 또는 자산을 매수한다.","주식회사 오미크론테크","is participated by","['be attended by', 'be taken part by', 'be engaged by', 'be joined by']","[]","Relation"
"제1장 총칙이 명시된다.","제1장 총칙","is participated by","['be attended by', 'be taken part by', 'be engaged by', 'be joined by']","[]","Relation"
"매도인","대상회사 발행 보통주식 10,000,000주","보유하다","['have', 'hold', 'retain', 'own', 'possess']","[]","Relation"
"매도인","매매주식","매도하다","['transfer ownership', 'divest', 'dispose of', 'sell']","[]","Relation"
"매수인","매매주식","매수하다","['invest in', 'obtain', 'purchase', 'buy', 'acquire']","[]","Relation"
