"concept_id:ID","name",":LABEL"
"06460f383ef0d9a89e21442ad65a40ff9795cc2ef316ebe4958b4516e5ff684c","transfer","Concept"
"94bd18129c70a125c1dead823fe3c0747cdfad3a2461e798baf9f473ad513e1f","disaster","Concept"
"0694afeb41a86570dc8829227d4a59d6ddbdd0631b88af2514d919b2dde69394","appraisal","Concept"
"e7787126c3b9e52dad49599710ca4d45e703635c55a316849117a8a7db08cb91","이념","Concept"
"458799e806f384d0a4cdb0d4dfef66815fec23b6710d8271676d887afe6be1d5","adverb","Concept"
"1e9e7e9255754f4e5353b1e5ddef09a9faf6c577afa76d2f74e7c8fb97d1161a","supplement","Concept"
"31e26ff54b36852a089beec450d8b56bf440e9d6e7cdf7a65a0b60d154bcdf1b","clarification","Concept"
"20f9fef3f5670e6725465d13ee5355de3b6801b4251591e6012adc62dc751915","risk management","Concept"
"60acb3ba50ae997a13f92ab6c95d5a1eea06f790182d818c9775fe036a175f49","contractual restriction","Concept"
"09077c0520b4cf9ba28ae9461b29a399a85d1ec0cbdaaa7d0e75cd9e08374fdb","rejection","Concept"
"3e41e41849034567497488c7ca08e2c348c5c571f3820a4fb45dee268533a901","유효성","Concept"
"6e7ede282b6a913f2a066a4412d07b5343a9978814d47625451ef2f17512508c","성실","Concept"
"6bfb9efbee56bdbd1e101172dd1f521fcb21b6ad3ef6bf18586ed6fde85b96c8","기밀","Concept"
"c66defc7d7e801f5cda5924bce473ee58da4589252fb3a12ab4c6caaee859e6c","수신자","Concept"
"8ed04ed41a85892fc57934808724c9f05a580fa6bec690050c230fec35166396","notification","Concept"
"d52082d38493651f0ecc6d2d6f08b198beba9b0e72d09449aa9eac7dcc4bbe22","due diligence","Concept"
"0e412550299eef427a103d5ddd0252ee39ab5b699ce546c30a011a72acae2fd7","efficiency","Concept"
"67c0bb54982e7fd271f25e324f4508d69e3b71fe53db307a71fdf25ba9b0b4c3","법률문서","Concept"
"fc7fdeb092a44540c7af8d29fd7cf77c2cedd25a64ee4a00e2c34c43a63c7cfa","aid","Concept"
"89c28135adbb324c2c35b81ce62fd8f67c63795fadd9ff1ab8c2aa817ec14d98","lawmaking","Concept"
"55e4c161508bc2161939914d138b1345c9645f8ab56d7e81a69ba50d67445e0d","amendment","Concept"
"06701ef665f179da17852fbbc94cfff987b568d84fddb39dfdb7e6175032c9fb","합의","Concept"
"823d6db34388f8c8b58fbde54e1e4b8a55b1856b1c1de01301f838a43a84c9fd","promptness","Concept"
"c6fcb33c0e6161092796e66c0ec9d23e21f92f6fe35af12f56712ce85c4a794b","diligence","Concept"
"3df8f209e732d71411297385af4eb1c27ec5207ec7967fd7ada6cc280a59b18b","분담","Concept"
"d05c3a96f48ef1d9b504afed4a0896de7766eddf0cd6bb3dc21e763d53725dd4","거래관계","Concept"
"dd5bda22c4ee00108368df94e83238748f26db7c932a7b933182d15beea7bb44","execution","Concept"
"bf6802d1a7e09b354909666c12e4b41b5f9621ad767c674a3bfce71e5f29dd3b","financial entity","Concept"
"9a5e8456d9aff61685a46a16c1191ce344c9aed2efb8849af628473fff69757a","ledger","Concept"
"727564e5d62f2943bb27216a8182d27b570b170d48133fb96951f33c1081a245","urgency","Concept"
"d580491c2fb426db394be42a74a07aef82baf4aea014366c5445aa0ff33f68c9","compromise","Concept"
"f21b8bf7cbf142db5b83af45dec58cdc7c3f3b17d5ef30c33b39cb3f7c931be3","information","Concept"
"c4756d914e94157643bcea06a04fb11f1f66609120caaaaab5a7ed37fcc56afb","privacy protection","Concept"
"09f006a32437fce1bbf7d53a50854e68a54137205467d174d414f4dd747aa59d","ownership","Concept"
"29e72c4b17ff5f1a0f4f5a975fc9c52b5a802dc1ae4bd2bdc205450a577d9e23","empowerment","Concept"
"ef9be5b2581463a96187ce481ea06552af0bc850f390087e9303eb009b5d410a","사람","Concept"
"d813b42d94e936ff5c6b57833bffd79ad27b811c490c77cd317169c2ef33635f","amount","Concept"
"304831931bd292b8dbe65d57c8f937f04f11d811ffd5941cf7d4db8e0d695166","noncompete","Concept"
"af3c8bd80f41714e42988d69b7e8bfac246d1bd9b7dfb259567ab69a63fefac3","conflict avoidance","Concept"
"9820e8d478ddbe58dacc745c77964a6709269456fb3c9b89b9aeb127d8264375","consideration","Concept"
