":START_ID",":END_ID","relation",":TYPE"
"주식회사 에타캐피탈","101e85a7dcd45012be51280d29bfd96a459b7f197177d20a2c1a45fb786f9cce","has_concept","Concept"
"주식회사 에타캐피탈","0cdcf5ac0638a37142fe27b01d4345b549cd0bd030f0d9309867da5cb2972cad","has_concept","Concept"
"주식회사 에타캐피탈","1aa70037b514a74004bab904736171a73d8f311e86e55c52e86fbddf001371db","has_concept","Concept"
"주식회사 에타캐피탈","972affb50b73af2c6f0e355eabf0d3b0bdbb29d79b5a6f5e7059cca0003b5591","has_concept","Concept"
"주식회사 에타캐피탈","3cb9a506394f7f2c3bb95686414746348ec8a513d5aff75fbc48df0dcfdeac07","has_concept","Concept"
"주식회사 에타캐피탈","3c191b42c2d800617aef343bd1a13d222d4dfe667a12ae38b3a29c0dd51dbeba","has_concept","Concept"
"계약","da7de9473012b6d7b993222683fcb51c7b2c8e705f7a94e3b067cb475260718c","has_concept","Concept"
"계약","6cbfc16e3fc78fa621c0629ec85d44b88a3149135ea4a489115a5d2696e559ba","has_concept","Concept"
"계약","b96cb1c1003e41e5d515745df5e20bb40023f31af694d8c0138f22cc27868b40","has_concept","Concept"
"계약","8342bb93ebad0865de0f879347228fdb0836b235ce4a7c1551822d4e4fb31cb9","has_concept","Concept"
"계약","9163193398ad78675b6d7a20f05a5775b2764c10f365b33b69c3760cb9d89930","has_concept","Concept"
"계약","fc374f4d8e85187b27f29f03cd89ed897f86de4e2bd17c6b685dd77d1a1564a9","has_concept","Concept"
"주식회사 쎄타파트너스","101e85a7dcd45012be51280d29bfd96a459b7f197177d20a2c1a45fb786f9cce","has_concept","Concept"
"주식회사 쎄타파트너스","0cdcf5ac0638a37142fe27b01d4345b549cd0bd030f0d9309867da5cb2972cad","has_concept","Concept"
"주식회사 쎄타파트너스","972affb50b73af2c6f0e355eabf0d3b0bdbb29d79b5a6f5e7059cca0003b5591","has_concept","Concept"
"주식회사 쎄타파트너스","1aa70037b514a74004bab904736171a73d8f311e86e55c52e86fbddf001371db","has_concept","Concept"
"주식회사 쎄타파트너스","bdc8992455a27cce2fed9429359ab40b50b806020606766787683651c687c49a","has_concept","Concept"
"주식회사 아이오타솔루션","101e85a7dcd45012be51280d29bfd96a459b7f197177d20a2c1a45fb786f9cce","has_concept","Concept"
"주식회사 아이오타솔루션","0cdcf5ac0638a37142fe27b01d4345b549cd0bd030f0d9309867da5cb2972cad","has_concept","Concept"
"주식회사 아이오타솔루션","972affb50b73af2c6f0e355eabf0d3b0bdbb29d79b5a6f5e7059cca0003b5591","has_concept","Concept"
"주식회사 아이오타솔루션","1aa70037b514a74004bab904736171a73d8f311e86e55c52e86fbddf001371db","has_concept","Concept"
"주식회사 아이오타솔루션","bdc8992455a27cce2fed9429359ab40b50b806020606766787683651c687c49a","has_concept","Concept"
"주식회사 아이오타솔루션","531b7b7244b5eb3b611c1ff2bca73710d6deb25058c5b922a172f524bc9b1db9","has_concept","Concept"
"666-66-66666","2f8a7b30addd4ca768db69101f83a03783c736dc7f4b13cf219bd300b01992d7","has_concept","Concept"
"666-66-66666","38efb5c9b49dcd4097f026950305d6d6057ca939887331bd0ff1b41600601f33","has_concept","Concept"
"666-66-66666","3fa975ce32df39fbc26a76f42207acbefd0f93002cbd018520837fdad355d669","has_concept","Concept"
"666-66-66666","fd9b31322044eef3129674b4c0a341e7a88f832af83c9f0b94e583a869c33c00","has_concept","Concept"
"666-66-66666","c26ccad99ced0572aae7509b55e55e0b3da8317020a8743a5c453dde8f781f9f","has_concept","Concept"
"777-77-77777","2f8a7b30addd4ca768db69101f83a03783c736dc7f4b13cf219bd300b01992d7","has_concept","Concept"
"777-77-77777","38efb5c9b49dcd4097f026950305d6d6057ca939887331bd0ff1b41600601f33","has_concept","Concept"
"777-77-77777","8938256440bbc1148eea83bb247e0d0e39db2273ed82dd390c388e350abe6312","has_concept","Concept"
"777-77-77777","35a549427b6c123b6b5bc370b0b4c32bc6842009768003eeac385d142a74f357","has_concept","Concept"
"777-77-77777","8643626ce70d1d79e63e6f132f3176c0352cce78a557e88482c05ee5fafde642","has_concept","Concept"
"888-88-88888","2f8a7b30addd4ca768db69101f83a03783c736dc7f4b13cf219bd300b01992d7","has_concept","Concept"
"888-88-88888","38efb5c9b49dcd4097f026950305d6d6057ca939887331bd0ff1b41600601f33","has_concept","Concept"
"888-88-88888","35a549427b6c123b6b5bc370b0b4c32bc6842009768003eeac385d142a74f357","has_concept","Concept"
"888-88-88888","8938256440bbc1148eea83bb247e0d0e39db2273ed82dd390c388e350abe6312","has_concept","Concept"
"888-88-88888","3f1c29d8f9df10f920b263964c84eec45663f58101c430489525f7df0c89c7e7","has_concept","Concept"
"2025년 1월 1일","49bbb5bac9613ca5494d843c377e4d696c9b4e022b6496214b8c76cdfa7d82dc","has_concept","Concept"
"2025년 1월 1일","d77ea327ba3909f22a5cbbc7ef6bb50a7d8ce5ac72570b600e1fa159a6850b58","has_concept","Concept"
"2025년 1월 1일","3a67164f3e7ec530a889f52b22519adcadd1599aca20537919da88f10dfe7307","has_concept","Concept"
"2025년 1월 1일","05bc51d89d206df5c9bcd1978d4e12e0c7138785844dc139e8a7f5832f9f014c","has_concept","Concept"
