"concept_id:ID","name",":LABEL"
"a6e6059d827cb9d820711f6fae8127852b3f3a3f8ec85ab43e700d0be6f35910","consultant","Concept"
"50e2ce8c256e6e2b2c7c0226494238f2725619724f326a2073ebd1e90ed93679","경영권","Concept"
"0b7e5ec6dacf67797efca261df395e9e1b71c5ff57b5ef5c49a01bf4b4e475c7","debt","Concept"
"db87f0d96b344c266b99ca7de9f525d49a30e5527610a92242e959ea568578b6","transaction total","Concept"
"9a568df17dd5c998fa3e6c061df856f3e376a5eae720ccda1b9cf419a1aaa911","administrative process","Concept"
"7342b72f4fb2d5bbdcadadc580c326e28b4d9ca24e7c55517c21d4f5e9f7ace8","신뢰","Concept"
"4c5d3c66e9cbffefb20df3536e858c0d5bb5910fac3676a3646362a57fc85ccf","reporting guideline","Concept"
"6616eedb8c84002090dbdbde700d138252d1709527e50084c432b25a7139817c","business restructuring","Concept"
"d0a768c632f9c497ebc2a31667b12640091513629feef021bf9637567e667791","asset allocation","Concept"
"2150e8fe36aec33933ffa17fbfeb4a2ea5417e541aec2d047b72d8e21b5f300d","information quality","Concept"
"f50f0ed49b46f617979561bff5110cc8f83e7872eb24ea56944c4b5f84e5bb9e","invalid demand","Concept"
"626fb4178fba44effc5207cb54ae879e923de32046b8bbc7e39ab47f751a325f","data","Concept"
"70c8519a86dbdade520916eabe71d23b31dfe1f9085f63680095acb284da53d5","corporate responsibility","Concept"
"d813b42d94e936ff5c6b57833bffd79ad27b811c490c77cd317169c2ef33635f","amount","Concept"
"dac0fe3a547b3cb6bb06ad6ba83c2e1959c80d2b1537d58c3051a8e9828a4982","전문기관","Concept"
"dcc0060a95a562b7d2ea814d4c8e0c608595a3587190e7912e794c29c87cfda3","administration","Concept"
"458799e806f384d0a4cdb0d4dfef66815fec23b6710d8271676d887afe6be1d5","adverb","Concept"
"e4f863a93c2f0c5649f6fd27147b218c9d4445e79ab0b2c9c3709e5b07768332","deal finalization","Concept"
"ff4a6bb145190450b46f7984d0c5ca978291eb670c05476f5ae93114db605384","establishment","Concept"
"e192f77a2ba0c8651b1a15463001d8a3ff8d0ccc2c2048b57a4c3cf44d9b79c5","factor","Concept"
"2e435abc59003eb63ed9a34265eea573ea79e34a1a66c10287b4275cba835e3c","commerce","Concept"
"68e42a0fa446ec464b55d2b0d02ee660cf86aa373e906ea0b69408568f0cc26e","signing","Concept"
"a0e78b7e9603d977f31f3b7e031861dea6f59d4c5c7a2f9571b7f3a331baf5f5","management method","Concept"
"774ea1f02ebdbea3d8e825b393a25f7e225902c905e9666a8b87f81b3c0844aa","statement","Concept"
"cb55d0df6b735ef61b097678f6bd73019504c58749267e7ed9ad280116765c68","recognition","Concept"
"d83fdd35f511c9b43809e302235a81efb836766a0204d4d25efa7ef44d5a3b14","assurance","Concept"
"c6fcb33c0e6161092796e66c0ec9d23e21f92f6fe35af12f56712ce85c4a794b","diligence","Concept"
"1c5e9f49a9cad816cdafe5a07681e86f1d5b3cc1a6f19090412f65e81225feef","guarantee","Concept"
"bffeca5614c6174081449ed359c0da10ced58f710a516b7b926b4c1cdd118274","시너지","Concept"
"6d71148e335b8fb761a254e7575ccc27d8f1cf82a289dafc6241531e12dfb0cd","법령","Concept"
"59396ed424786fcb16a72891475c638f0cf35683709c112c115c8b8a44b4434c","installment","Concept"
"1f11e08f6bf96abc4440dedf3919d8be60ecf244b8dc2f124b02086c865979fc","economic state","Concept"
"90a900695374ea400d69d498fdbde2bbfa504ca043592f29617576f5bc30737a","transaction condition","Concept"
"0e401dd1002368e9f65c77c16dde7958f16a5d20caab18824aa6471e44c88efe","earnestness","Concept"
"e0f741fcc9662a53776fc8b99d9a0b7ce3dd361eaf1f7f344baa7a57afeb3101","권리포기","Concept"
"614e79efeb24a17be5c474afdeeece4c7ae146d455a786816387879e72d12768","contract term","Concept"
"12a0f89a6194589111722c90e211ce3833283076c6f228b192a759b8dc0990f6","expertise","Concept"
"0f9f7239b2918e76bbaed75ad31948ce0406e052f820bf209b1574491e365cb4","accounting","Concept"
"99330c5882ad6c06959cee7ff18cc2f026677a4cd60609a90f4a0902691e50e7","workplace","Concept"
"db14ecbf39e58b3fca60e28da6f5956d11b80b96ea3a528d3c7657d794723b1e","property management","Concept"
"444ccf30034e058e5c9dc42bd34ca09b5e85b50200a140e98d9aedfed8f9c163","specialist","Concept"
"939b34657ba4a029c4951eb12529ada3a10c8612fb689aa6ff1b7c8105f4366d","liability threshold","Concept"
"329da8e2954de1b8bd151ec25b471676fb67f1f8f23a0b4d1c956401f26b8b25","synergy","Concept"
"80c668af6f406d62b000f88e8b1e2601aebd2a1dfad01ccdbfb522809354fdf5","relief","Concept"
"b4530e34850963c303114d0201ae1cc893b9e78ada8f93e78c852e535869ec56","facility","Concept"
"4e2c820f3b0100efc6545d4320794bee6f6a743c669974858de4c61547b00d90","partnership","Concept"
"f6c14de165c7c92b35b552919a39e06aa200792c60e9a0562c71e6cd1aa6b7c4","administrative procedure","Concept"
"e84dfccfad5731d7a0a97d19196d43a424a0b27f8e0cdba31ae3dd7b8b894ef1","legal clause","Concept"
"113390398fc66cb65e94ce9e84cd0ea5a4db2293b950d571d8bd55acf7aad3c1","contractual obligations","Concept"
"2fdbefefcb1518f4485367ba6b9f9dbf72c65acea2df42fe750f50121b6f0839","expert","Concept"
"3f0fad9bc70ecc52ec3bfe96833a7cb6a3e112cfdd0d6dd08f6b1bc8f0ce6af7","reference point","Concept"
"117520a89347be81a3bb3fca72b8fa8aed27af77be47f0e3603c24479a6673d6","defect identification","Concept"
"ced4de8d91aea27b0e519008d1419aaa61cd0d50e02f4b6f4519d226860b7aba","board selection","Concept"
"55035f24dfca26a8b04ed0558b7c6b8c827b968d85505770436da2afa96d4c5c","accountability","Concept"
"3c329ff77b0a72a4a4b1663e35ce7a25b2dd5f55a2f78227698d161dace5e265","sustainability","Concept"
"8bab6666b08d49947b848b4a5c92b860d7551318f70bc6eadde3e17c63bc0108","government","Concept"
"10ba536f7e7c5d973150fb6b75a1f9a2c47ccb34783cec74c35bc00a10807c68","constraint","Concept"
"5635501c3e012b4bb1b0fe281f6a6cade46f2362e327c325e56b80dedc4a088c","legitimacy","Concept"
"6cdb5bffbef8eeb4ad66af788e47e480a6beb095657972a4f2bb985909b903d9","member","Concept"
"83b0e36f0dbd29a361552ef2c694b1fbfb5b479fe0bd73e85574c311e81811f9","legal responsibility","Concept"
"82f1eb1d69a3fd8ed8f2e04958c74a64d2dab2795ce978e27947f8c1f84c548f","absolution","Concept"
"2f306e468da9d3ee6c15a375e2223957a97b52c145e26d5016c1775add2bfd42","financial","Concept"
"3de505d3e49669743476ed3f589d2f2b67bb207d0c5831ee937948ab94e0d5b5","oversight","Concept"
"1f17547cc74eb4312d1e869240f15e987976112ae927ba79679cc75ca2d2ef8d","purchase","Concept"
"d118bd44eea833dc55f2dbc1f02a07cb60b82f4bb9b2a30c7101420e45a2ece6","branding","Concept"
"9a99d4ffe98d67ba6a2636d968ed60ba43fabf6c30e65ad7e836eb1be4739502","burden","Concept"
"fab6b0030297f01189ea68b02e90e8a023f0275d03e798daa22848f701813813","valuation","Concept"
"8843bc53a8d6617720027c69896d5ffe1675431526aa422046dc3581a1b14d46","규정","Concept"
"fa8a72dc78182c8268edb0a2a20043c3812f94fa2a32291f3eec3f3d721d1c0d","notification process","Concept"
"8b8a1c30656c4c5d4f71b787d69adc74c519ba8d180e848c7a52f0804c7d92b4","director","Concept"
"4b07ff6d5b083f07c9bcf719e5d8881b53e2045fe3923907ece3b0a76f006a4b","contractual term","Concept"
"b39fce52458632549d35e7ac01676d2afa30830c7a85d48796116ae1126c9e7d","dividend","Concept"
"1b256a8b241be00cba11430d53f2e1682e481d21d3a481fb9074df1f556c8c46","equality","Concept"
"cf7027467b865baea875d3df9dc8e8964709235c70dce502b3ae181122c343f3","negotiation conflict","Concept"
"9179e784e8b0771f25d3b5215a36d77ffb506f4867002ce15a21c89a12835c9b","exchange","Concept"
"74e36cedb5851e2436ab038ab70b65ad254de480aec33dfc57df2fb893ba968d","legal adherence","Concept"
"6c5d0db8c6826ec3d01cf7729d58ca65ccbebaa44bd0c56871383132c266c092","rate","Concept"
"531b7b7244b5eb3b611c1ff2bca73710d6deb25058c5b922a172f524bc9b1db9","firm","Concept"
"0d9587ca60391f5b612f01b8bcfe489f6fe22eb2611485d5e04b2447db19a196","cost allocation","Concept"
"500fc28a863edab5963632be5950b18064996f29effd4692d06003ed6dbfd022","encumbrance-free status","Concept"
"65753e618c189b92b6962063b4f4ee66b5111b85f084bcb7fd52ff6d2dab33b2","property","Concept"
"d1845ab9cecc19befa1ba15868a04b64e641e13246b742b727db067aa0d1d700","accuracy","Concept"
"367c6e4371547f114d0fd4c19ba3775d04de440bc53f43b89b267cb0dd80bb34","expression","Concept"
"423a314b0e3a3e987f9ef8b6998d5a88ba9c538557b7f6f0794d43792930dce1","corporate record","Concept"
"9b0635d9ad634be62a59a576b88546cd7d39fd68cc82ad48f660322a7b8d01b3","업데이트","Concept"
"9386b70912762f5fbceadb67f56b637893945f7b4c0e43fb5592e08a51d8eff2","equity transfer","Concept"
"0f6de7855e227e2c12ec8156c6cfd32b17181136c272c0caa555cf2937a5841c","조건","Concept"
"0347ba2b35b16577b4497d24af199b4857ef5dc799c8f37e0330b8a60e959175","delivery method","Concept"
"e51617c4d937303ef7f6aad5f7b68f03d747067536207cc7eb2b3ded47ccfb71","event","Concept"
"365771358bc496ff92650349045b7d63a9031037140663b40879c50a497a1ed9","third party","Concept"
"ae3bd278cf19a5d23c1f0681b45d04e785dfe8e408e4a7e78e1a58c613ac2639","money transfer","Concept"
"13a6eabbe2cd828002e07c45746f4190c5e3f12d8a5ed24d7ef66e894f1ba1f4","business record","Concept"
"69ee7ff33bf975b19574ea3adf4c12c4c75d1d91edee7964c5b6df3b6d19c3f6","economic status","Concept"
"8cd02de9c83c78c596d7f9c56bbe7d06eb2aff6f55ea8137aff4615744804360","activity","Concept"
"ef2e73752952915aa8da98a01696430c8d42a4aa94cafdab4a9d172914474cfb","transaction duration","Concept"
"aa4a00fab8b1ca04fba070adfdb046f980e9808b9a84393fdde781794b2b9d07","proposal","Concept"
"f58c9322e450378c1efaa84f6dcd54e2d21b8484f6d586d6007ba53f26a928dc","dispute resolution","Concept"
"17533530d441ba89530738e34918f0bf99cbe0becfce355acd826a80683423cd","financial settlement","Concept"
"82bc8619b5773052633c9e85c6d523fc88b791ba5cbede00eb450a3bacc057ec","management rights","Concept"
"8042705c6c9f1688687dd6acc4e195dc01cd1201beddbb97d357a5e2d974d3b1","equity transaction","Concept"
"d3893e56a6f6874d0657bafb529615aa02292017f10a47fb86d644522f6a5d6e","industry","Concept"
"ef8d51181851b2f2b195b1d7607a40f5d0f7b60e9dc6a1e68e74cabc3d10081b","insurance limit","Concept"
"34a5a47935ae05196949acc03179d1edfd420f5b09545bd3b1cde1117a507043","business performance","Concept"
"f709914c5587b8f232428b11a04d88e5a7a65d2db83fccc2fffb2e5cf44f7191","evidence submission","Concept"
"7da48fa5d86bc74f9f07ff2e678d0db4085cd2d5849a12c3422888de922f53e1","fees","Concept"
"eb2c1ab0123050e5db8c3b3f6631c2108fc60d589d2f0d21d280c0bf037c13ce","terms","Concept"
"29d0666f4273b6477d483c375fb9d4af65170c5b56f74ddb7b386a694e79bb51","stock trading","Concept"
"fa0be98ba99d029d73dceea3bedc69e804e749bd492009a76369ab6786936465","legal interpretation","Concept"
"d8bcf1af7838d8e5243e3f0017ec4d830a7e034f1f5e30c02cdf7a55150c1eb8","venue","Concept"
"f9f52d0638a8d41428b06cec2e4b3d5bfcdb41e90b3fd8ad24373078d9b9f53f","accounting period","Concept"
"f000988decce4a1c37201c5560926fd368c8d805f458408004dc929a701ef35b","controversy","Concept"
"afca1c0ae53280e70937250da8015a2e5c7ebe1b6863cd983d765e1e6c48b3d9","goodwill","Concept"
"4139c675b1e15b866311454cb20dd10f3d9dae215ab94fc243794d02c1369e26","employee communication","Concept"
"c6e545ee3b0db96732d419b72af00144bec22f0cceacf7e852915d313f8e766a","obligation","Concept"
"fc7fdeb092a44540c7af8d29fd7cf77c2cedd25a64ee4a00e2c34c43a63c7cfa","aid","Concept"
"41862da2b46d4645d2e9813ce412fa0bd6c2a12e7491586b1fa2d2062afb04dc","independence","Concept"
"65cacfd49477ee071f8e18493b91100a393be622c6226aa13df2465793cce7e8","finalization","Concept"
"3098466c8e09d7555f427575826db5a1cb002fdedad7b9c43215cd9145041f2e","privacy","Concept"
"8534203999281a6657a38257d741652fe5c04e8959270c91f147223686b920fb","time frame","Concept"
"0841f7135b2325d174ce042d9e313411972cc5f76d10096b55368ba4beb5d4c6","신속","Concept"
"ec1518cc02ad9eb446f3ffaf0a2828266bffb00e4b70aac4d247532c28e70c09","regulation update","Concept"
"bf04cb3e6cdf8ffb9cd46faeb696bb421ccdd621f99984668f9f61430c3b715e","평가","Concept"
"ad59810d8e7632d049ababee8305781cad0cd95387c73706c21706d939a7d893","seller responsibility","Concept"
"322927f8ecba53366e95c0e5f56f792c6d73ca5b062c93e5c34a515f40537d56","insufficiency","Concept"
"f4174fb065ed74cf838cfe8074ddeca03829541559dc76a3b60888f0f72bf1e7","individuals","Concept"
"8cf7729ba63fee2806b1b472553adad5a63ae1fd0cfaa7f103a0fe2787218590","부채","Concept"
"d2a1f5e537cbe8dacac72aa1fcb546581b2f7612bf577fa8bd99bb129a89e85d","negative impact","Concept"
"c74d3fef27579fe250a8204954dbe252c8ec731016a034980de75d83955d9c47","relationship","Concept"
"6618ea2051dde14862e2054690599ea2ff3bff28bade129204554bb07a3d4931","problem","Concept"
"12cdf9606574406b4100501784f432ca255173ef1f10325f308ba4382d60d539","analysis","Concept"
"46c3207f87220d3919f4ec3d613319bfbf6f8f0fe8a5b4edfa1b724a629c0659","delivery","Concept"
"0acb1624589c51131d3b13b3d7a69df912d7101581227ce4fcf535d3392e06c5","독립기관","Concept"
"5f4cced806f20171c4699acb699cb209fc5e8f30333064d3bcc4a710a4cac7f3","lawfulness","Concept"
"79bea7e21d41546bcd0cd67d09d780baae116eef620b860358fad9185e556c6c","contractual rights","Concept"
"30f07038de4ece6d1e8ba6046329d681bae8355eed59ce493981d84ca2b08128","appointee","Concept"
