":START_ID",":END_ID","relation",":TYPE"
"계약 당사자들은 주식매매계약서를 작성한다.","da7de9473012b6d7b993222683fcb51c7b2c8e705f7a94e3b067cb475260718c","has_concept","Concept"
"계약 당사자들은 주식매매계약서를 작성한다.","fbf12f3908e4cc20411ff1cffbf9e29f2a42a247867d78f333c7f7695674e946","has_concept","Concept"
"계약 당사자들은 주식매매계약서를 작성한다.","69f8174664be1f9577c0238b2932f128fbf6e0909bc945c5b8dc8ad8bfb85e2b","has_concept","Concept"
"계약 당사자들은 주식매매계약서를 작성한다.","9163193398ad78675b6d7a20f05a5775b2764c10f365b33b69c3760cb9d89930","has_concept","Concept"
"계약 당사자들은 주식매매계약서를 작성한다.","26bd55d94abdc9cac13ad5731d6d564b8558862e8515e276ee3f0e7bbc309112","has_concept","Concept"
"주식 매매 거래가 이루어진다.","581728741ac9405c0840086db40703a7318d985e9ff6ce59437426e5ae3bb21e","has_concept","Concept"
"주식 매매 거래가 이루어진다.","5314355f73167f160463952eddb6543003984c71416d4b6d14a735c863bf85d6","has_concept","Concept"
"주식 매매 거래가 이루어진다.","9163193398ad78675b6d7a20f05a5775b2764c10f365b33b69c3760cb9d89930","has_concept","Concept"
"주식 매매 거래가 이루어진다.","a36a4b61afcf1c97c67c31d24b61228981eaf7aab5a15aa5bca7bed8792f0641","has_concept","Concept"
"주식 매매 거래가 이루어진다.","9179e784e8b0771f25d3b5215a36d77ffb506f4867002ce15a21c89a12835c9b","has_concept","Concept"
"매수인은 대금을 지급한다.","883fdff6d277ad5568c34f2f576e43425c564a715739b41a4ec83d406e1d10b4","has_concept","Concept"
"매수인은 대금을 지급한다.","9163193398ad78675b6d7a20f05a5775b2764c10f365b33b69c3760cb9d89930","has_concept","Concept"
"매수인은 대금을 지급한다.","c25b1131e5ea67ed5c68d8fdebf98c89632fb4dcc87f50813880ce9b9fec91b7","has_concept","Concept"
"매수인은 대금을 지급한다.","c6e545ee3b0db96732d419b72af00144bec22f0cceacf7e852915d313f8e766a","has_concept","Concept"
"매수인은 대금을 지급한다.","ddbd7f34bc1dcd9bd50aeade482edfc2458c0ae185f42e252eefc98747c7cb98","has_concept","Concept"
"매도인은 주식을 이전한다.","06460f383ef0d9a89e21442ad65a40ff9795cc2ef316ebe4958b4516e5ff684c","has_concept","Concept"
"매도인은 주식을 이전한다.","9163193398ad78675b6d7a20f05a5775b2764c10f365b33b69c3760cb9d89930","has_concept","Concept"
"매도인은 주식을 이전한다.","9179e784e8b0771f25d3b5215a36d77ffb506f4867002ce15a21c89a12835c9b","has_concept","Concept"
"매도인은 주식을 이전한다.","6b586ad1a396a8cca4383eb2d8ec14bbe1621f2378e40ce4d5b5e60f9ab488df","has_concept","Concept"
"매도인은 주식을 이전한다.","da7de9473012b6d7b993222683fcb51c7b2c8e705f7a94e3b067cb475260718c","has_concept","Concept"
"계약 당사자들이 계약서에 서명한다.","da7de9473012b6d7b993222683fcb51c7b2c8e705f7a94e3b067cb475260718c","has_concept","Concept"
"계약 당사자들이 계약서에 서명한다.","0fd90a2b1c8843af19b9cad93e0bf5f6e10e760dcc1bc1762454a0560af66888","has_concept","Concept"
"계약 당사자들이 계약서에 서명한다.","15b3165703cd04718701531bfd91d398360f2f3d6692dc802852bf5f17d15cb1","has_concept","Concept"
"계약 당사자들이 계약서에 서명한다.","538c554615146097f8626a669a513d1ea00925d0640c89289e37d8da544a2314","has_concept","Concept"
"계약 당사자들이 계약서에 서명한다.","fbf12f3908e4cc20411ff1cffbf9e29f2a42a247867d78f333c7f7695674e946","has_concept","Concept"
"계약이 성립한다.","da7de9473012b6d7b993222683fcb51c7b2c8e705f7a94e3b067cb475260718c","has_concept","Concept"
"계약이 성립한다.","8d0f8d3e83e1f623d135a391e92b3230959849bd817f855c1eb85d01082f46ee","has_concept","Concept"
"계약이 성립한다.","538c554615146097f8626a669a513d1ea00925d0640c89289e37d8da544a2314","has_concept","Concept"
"계약이 성립한다.","69f8174664be1f9577c0238b2932f128fbf6e0909bc945c5b8dc8ad8bfb85e2b","has_concept","Concept"
"계약이 성립한다.","4e2c820f3b0100efc6545d4320794bee6f6a743c669974858de4c61547b00d90","has_concept","Concept"
"계약이 성립한다.","bea0847ae04c841b4db4aa877fc84c9fd4a1ec2effe644f44e32ac8e542f9b2b","has_concept","Concept"
"주식매매계약서에 명시된 조건을 이행한다.","881c127bc1fa14a6b7a6c4b10250a0d93ea96457f1460a0a77f98aa533e55526","has_concept","Concept"
"주식매매계약서에 명시된 조건을 이행한다.","7ade5c2298b74d48af22d91572a3792cbd86e648eccab624ea4405916edecac4","has_concept","Concept"
"주식매매계약서에 명시된 조건을 이행한다.","de9dff7efa360b4ddf269ca8d8e92907c5c26e5da564ea4a17892b943267c55b","has_concept","Concept"
"주식매매계약서에 명시된 조건을 이행한다.","4be113109f35dca6e971d668b09c5c5b0ddf8652a2bde744b36420df10eca562","has_concept","Concept"
"주식매매계약서에 명시된 조건을 이행한다.","06701ef665f179da17852fbbc94cfff987b568d84fddb39dfdb7e6175032c9fb","has_concept","Concept"
"주식 소유권이 이전된다.","06460f383ef0d9a89e21442ad65a40ff9795cc2ef316ebe4958b4516e5ff684c","has_concept","Concept"
"주식 소유권이 이전된다.","9163193398ad78675b6d7a20f05a5775b2764c10f365b33b69c3760cb9d89930","has_concept","Concept"
"주식 소유권이 이전된다.","09f006a32437fce1bbf7d53a50854e68a54137205467d174d414f4dd747aa59d","has_concept","Concept"
"주식 소유권이 이전된다.","9179e784e8b0771f25d3b5215a36d77ffb506f4867002ce15a21c89a12835c9b","has_concept","Concept"
"주식 소유권이 이전된다.","40c6aec26ecb3c3c5067ed33b9dcb513f0ad3f993268ed7ab46b5ffff524bc1c","has_concept","Concept"
"계약 당사자들이 협상을 통해 가격에 합의한다.","da7de9473012b6d7b993222683fcb51c7b2c8e705f7a94e3b067cb475260718c","has_concept","Concept"
"계약 당사자들이 협상을 통해 가격에 합의한다.","69f8174664be1f9577c0238b2932f128fbf6e0909bc945c5b8dc8ad8bfb85e2b","has_concept","Concept"
"계약 당사자들이 협상을 통해 가격에 합의한다.","d580491c2fb426db394be42a74a07aef82baf4aea014366c5445aa0ff33f68c9","has_concept","Concept"
